CustomerKey,CustomerName,Country,State,City,Gender,MaritalStatus,YearlyIncome,Occupation,DateFirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,SegmentOrder,Segment
26527,Oscar Hayes,Canada,British Columbia,Burnaby,Male,Married,70000,Skilled Manual,2008-01-29,185,1,29.26,3,3,1,331,6,About To Sleep
26528,Samuel Garcia,United States,Washington,Edmonds,Male,Single,60000,Professional,2008-07-01,31,1,128.47,5,3,3,533,3,Potential Loyalist
26529,Jasmine Davis,Canada,British Columbia,Victoria,Female,Single,70000,Professional,2007-01-22,172,2,1549.4175,3,5,4,354,2,Loyal
26530,Riley Morgan,United States,Oregon,Lake Oswego,Female,Married,70000,Professional,2006-11-24,162,2,4468.1582,3,5,5,355,2,Loyal
26531,Jeremy Reed,United States,California,Burlingame,Male,Married,70000,Professional,2007-11-24,251,1,27.279999999999998,2,3,1,231,8,Hibernating customers
26532,Angela Barnes,United States,California,Concord,Female,Single,80000,Management,2006-11-25,144,2,4469.4696,3,5,5,355,2,Loyal
26533,Xavier Mitchell,Canada,British Columbia,Langley,Male,Married,80000,Management,2007-03-02,167,2,1629.4075,3,5,4,354,2,Loyal
26534,Fernando Smith,United States,California,Oakland,Male,Single,90000,Management,2006-11-07,152,2,4490.479600000001,3,5,5,355,2,Loyal
26535,Kelly Perry,United States,Washington,Port Orchard,Female,Married,90000,Management,2008-03-12,142,1,64.97,3,3,2,332,8,Hibernating customers
26536,Katherine Thomas,United States,California,Glendale,Female,Single,100000,Management,2006-11-11,124,2,4514.9696,4,5,5,455,1,Champions
26537,Wyatt Perez,United States,Washington,Walla Walla,Male,Single,100000,Management,2006-11-19,128,2,4468.1582,4,5,5,455,1,Champions
26538,Warren Black,United States,California,Bellflower,Male,Married,110000,Management,2006-11-20,128,2,4464.479600000001,4,5,5,455,1,Champions
26539,Faith Hayes,United States,California,Burlingame,Female,Single,130000,Management,2006-11-13,140,2,4469.4382000000005,3,5,5,355,2,Loyal
26540,Jada Sanchez,United States,California,Colma,Female,Single,170000,Management,2006-11-30,146,2,4468.1582,3,5,5,355,2,Loyal
26541,Alexis Butler,United States,California,Concord,Female,Married,40000,Skilled Manual,2007-11-20,255,1,24.99,2,3,1,231,8,Hibernating customers
26542,Jamie Torres,United States,Washington,Ballard,Male,Married,40000,Professional,2007-10-15,291,1,27.279999999999998,1,3,1,131,11,Lost customers
26543,Susan Guo,Australia,Queensland,Caloundra,Female,Single,10000,Skilled Manual,2007-08-19,348,1,14.23,1,3,1,131,11,Lost customers
26544,Riley Ramirez,United States,Washington,Edmonds,Female,Married,30000,Skilled Manual,2007-11-09,266,1,21.49,2,3,1,231,8,Hibernating customers
26545,Taylor Ross,United States,California,Downey,Female,Married,60000,Skilled Manual,2006-11-15,239,2,2822.7596000000003,2,5,4,254,10,At Risk
26546,Miguel Bennett,United States,California,Imperial Beach,Male,Married,60000,Skilled Manual,2006-11-02,221,2,2847.7496,2,5,4,254,10,At Risk
26547,Barbara Beck,Australia,New South Wales,Malabar,Female,Single,30000,Clerical,2006-12-20,57,2,1407.96,5,5,4,554,1,Champions
26548,Casey Suarez,Australia,New South Wales,Malabar,Male,Single,20000,Skilled Manual,2006-12-25,41,2,1322.98,5,5,4,554,1,Champions
26549,Jamie Sanz,Australia,New South Wales,Silverwater,Male,Single,20000,Clerical,2006-12-27,55,2,1361.45,5,5,4,554,1,Champions
26550,Alex Morris,United States,Washington,Burien,Male,Single,40000,Professional,2008-02-04,179,1,93.47999999999999,3,3,3,333,3,Potential Loyalist
26551,Noah Moore,United States,Oregon,Milwaukie,Male,Single,40000,Skilled Manual,2007-08-17,350,1,28.99,1,3,1,131,11,Lost customers
26552,Judith Turner,United States,Washington,Olympia,Female,Married,40000,Skilled Manual,2007-12-23,222,1,47.96,2,3,2,232,8,Hibernating customers
26553,Kayla Powell,United States,Washington,Redmond,Female,Single,40000,Skilled Manual,2008-06-16,46,1,68.97,5,3,2,532,3,Potential Loyalist
26554,Michael Garcia,United States,California,Burbank,Male,Single,60000,Skilled Manual,2008-05-04,89,1,68.97,4,3,2,432,3,Potential Loyalist
26555,Jeremy Perry,United States,California,Newport Beach,Male,Single,70000,Skilled Manual,2008-02-16,167,1,27.279999999999998,3,3,1,331,6,About To Sleep
26556,Jeremy Cooper,United States,Oregon,Corvallis,Male,Married,60000,Skilled Manual,2007-11-19,256,1,36.269999999999996,2,3,1,231,8,Hibernating customers
26557,Katelyn Morgan,United States,California,Coronado,Female,Single,60000,Skilled Manual,2007-11-12,263,1,44.22,2,3,2,232,8,Hibernating customers
26558,Holly Garcia,Australia,South Australia,Cloverdale,Female,Married,10000,Clerical,2008-01-10,204,1,6.28,3,3,1,331,6,About To Sleep
26559,Marshall Ye,Australia,New South Wales,Darlinghurst,Male,Single,10000,Clerical,2007-11-16,259,1,38.980000000000004,2,3,1,231,8,Hibernating customers
26560,Lindsey Shen,Australia,New South Wales,Newcastle,Female,Married,20000,Clerical,2006-12-12,59,2,1396.44,5,5,4,554,1,Champions
26561,Hannah Lewis,Australia,Victoria,Bendigo,Female,Married,20000,Clerical,2006-12-14,45,2,1336.96,5,5,4,554,1,Champions
26562,Edward Wilson,Australia,New South Wales,Coffs Harbour,Male,Married,40000,Skilled Manual,2006-12-14,106,2,1925.41,4,5,4,454,1,Champions
26563,Keith She,Australia,Victoria,Warrnambool,Male,Married,40000,Skilled Manual,2006-12-31,101,2,1957.47,4,5,4,454,1,Champions
26564,Franklin Chen,Australia,Victoria,Bendigo,Male,Single,40000,Clerical,2008-07-31,1,1,49.97,5,3,2,532,3,Potential Loyalist
26565,Gabriel Mitchell,Australia,New South Wales,Coffs Harbour,Male,Single,40000,Clerical,2008-07-03,29,1,23.779999999999998,5,3,1,531,3,Potential Loyalist
26566,Crystal Chen,Australia,Victoria,Sunbury,Female,Single,40000,Clerical,2006-12-10,117,2,2016.95,4,5,4,454,1,Champions
26567,Michele Rai,Australia,New South Wales,Lavender Bay,Female,Single,80000,Skilled Manual,2006-12-09,59,2,1957.47,5,5,4,554,1,Champions
26568,Nancy Kovar,Australia,Victoria,South Melbourne,Female,Single,80000,Skilled Manual,2006-12-17,36,2,1957.47,5,5,4,554,1,Champions
26569,Michelle Sanchez,Australia,Queensland,Hervey Bay,Female,Married,80000,Skilled Manual,2006-12-17,48,2,1938.47,5,5,4,554,1,Champions
26570,Hunter Gonzales,Australia,New South Wales,Sydney,Male,Married,80000,Skilled Manual,2006-12-20,47,2,1957.47,5,5,4,554,1,Champions
26571,Lacey Pal,Australia,Queensland,East Brisbane,Female,Single,80000,Skilled Manual,2006-12-16,54,2,1938.47,5,5,4,554,1,Champions
26572,Jessica Russell,Canada,British Columbia,Sooke,Female,Single,40000,Skilled Manual,2007-05-04,455,1,1000.4375,1,3,3,133,10,At Risk
26573,Samantha Clark,United States,Washington,Spokane,Female,Married,40000,Skilled Manual,2007-08-08,359,1,68.97,1,3,2,132,8,Hibernating customers
26574,Jordan Allen,United States,California,Beverly Hills,Male,Married,40000,Skilled Manual,2008-05-13,80,1,28.99,4,3,1,431,3,Potential Loyalist
26575,Toni Gonzalez,United States,California,Burlingame,Female,Single,40000,Skilled Manual,2006-11-11,227,2,2890.4082,2,5,4,254,10,At Risk
26576,Kaitlyn Robinson,United States,California,Lemon Grove,Female,Married,60000,Skilled Manual,2007-12-02,243,1,28.99,2,3,1,231,8,Hibernating customers
26577,Cindy Edwards,United States,California,Mill Valley,Female,Married,60000,Skilled Manual,2007-12-03,242,1,68.97,2,3,2,232,8,Hibernating customers
26578,Jeremy White,United States,California,Mill Valley,Male,Single,60000,Skilled Manual,2008-04-30,93,1,58.47,4,3,2,432,3,Potential Loyalist
26579,Hunter Hayes,United States,California,Santa Monica,Male,Single,50000,Skilled Manual,2006-11-24,242,2,2840.4182,2,5,4,254,10,At Risk
26580,Paige Ramirez,United States,Oregon,Salem,Female,Married,50000,Skilled Manual,2008-07-06,26,1,68.97,5,3,2,532,3,Potential Loyalist
26581,Mariah Patterson,United States,Washington,Bellingham,Female,Married,60000,Skilled Manual,2006-11-23,220,2,2822.7596000000003,2,5,4,254,10,At Risk
26582,Fernando Moore,Canada,British Columbia,Cliffside,Male,Married,60000,Skilled Manual,2007-05-25,434,1,1000.4375,1,3,3,133,10,At Risk
26583,James Patterson,United States,California,Santa Monica,Male,Single,60000,Professional,2008-01-16,198,1,36.27,3,3,1,331,6,About To Sleep
26584,Benjamin Alexander,United States,Washington,Walla Walla,Male,Married,60000,Professional,2007-08-02,365,1,33.98,1,3,1,131,11,Lost customers
26585,Alejandro Xu,Australia,New South Wales,Newcastle,Male,Single,80000,Skilled Manual,2006-12-02,42,2,1903.48,5,5,4,554,1,Champions
26586,Alexandra Baker,United States,Washington,Bremerton,Female,Married,60000,Professional,2008-01-17,197,1,28.99,3,3,1,331,6,About To Sleep
26587,Mario Johnsen,Australia,New South Wales,Port Macquarie,Male,Single,70000,Skilled Manual,2006-12-08,40,2,1920.42,5,5,4,554,1,Champions
26588,Dustin Pal,Australia,South Australia,Perth,Male,Married,70000,Skilled Manual,2007-01-10,49,2,1938.47,5,5,4,554,1,Champions
26589,Julie Tang,Australia,New South Wales,Port Macquarie,Female,Single,70000,Professional,2007-01-29,56,2,1966.46,5,5,4,554,1,Champions
26590,Jorge Guo,Australia,New South Wales,Darlinghurst,Male,Married,100000,Management,2008-04-19,104,1,69.99,4,3,2,432,3,Potential Loyalist
26591,Aimee Chen,Australia,Victoria,Geelong,Female,Single,100000,Management,2007-01-19,59,2,1957.47,5,5,4,554,1,Champions
26592,Brenda Lopez,Australia,Victoria,Sunbury,Female,Single,100000,Management,2007-11-27,248,1,78.97999999999999,2,3,2,232,8,Hibernating customers
26593,Eduardo Campbell,United States,California,Imperial Beach,Male,Single,130000,Management,2008-06-20,42,1,27.279999999999998,5,3,1,531,3,Potential Loyalist
26594,Melissa Wood,United States,California,Oakland,Female,Married,70000,Skilled Manual,2007-12-09,236,1,29.979999999999997,2,3,1,231,8,Hibernating customers
26595,Alyssa Bailey,United States,Washington,Kirkland,Female,Married,70000,Skilled Manual,2008-07-08,24,1,24.99,5,3,1,531,3,Potential Loyalist
26596,Antonio Hayes,United States,California,National City,Male,Married,60000,Skilled Manual,2007-12-11,234,1,36.269999999999996,2,3,1,231,8,Hibernating customers
26597,Madison Lewis,United States,Washington,Yakima,Female,Single,60000,Skilled Manual,2008-07-12,20,1,68.97,5,3,2,532,3,Potential Loyalist
26598,Charles Adams,United States,Washington,Tacoma,Male,Single,60000,Skilled Manual,2007-08-08,359,1,33.98,1,3,1,131,11,Lost customers
26599,Allison Reed,United States,California,Woodland Hills,Female,Married,60000,Skilled Manual,2007-08-15,352,1,28.99,1,3,1,131,11,Lost customers
26600,Michelle Gray,United States,California,Redwood City,Female,Single,60000,Skilled Manual,2006-11-16,220,2,2800.4382,2,5,4,254,10,At Risk
26601,Kyle Gonzalez,United States,California,Novato,Male,Single,60000,Skilled Manual,2006-11-19,242,2,2862.7396000000003,2,5,4,254,10,At Risk
26602,Noah Yang,United States,California,Lemon Grove,Male,Single,70000,Professional,2006-12-10,151,2,4468.1582,3,5,5,355,2,Loyal
26603,Sheila Ruiz,United States,California,Burlingame,Female,Single,70000,Professional,2006-12-10,133,2,4487.1582,4,5,5,455,1,Champions
26604,Elizabeth West,United States,California,San Diego,Female,Single,70000,Professional,2006-12-15,135,2,4442.1582,3,5,5,355,2,Loyal
26605,Brandon Foster,United States,California,Los Angeles,Male,Single,70000,Professional,2008-07-28,4,1,27.279999999999998,5,3,1,531,3,Potential Loyalist
26606,Hannah Harris,United States,Washington,Puyallup,Female,Single,60000,Professional,2006-12-10,217,2,2890.4082,2,5,4,254,10,At Risk
26607,Natalie Powell,United States,California,Berkeley,Female,Married,60000,Professional,2006-12-24,241,2,2813.7696,2,5,4,254,10,At Risk
26608,Aaron Nelson,United States,California,Beverly Hills,Male,Single,60000,Professional,2006-12-26,220,2,2881.7396000000003,2,5,4,254,10,At Risk
26609,Abigail Kelly,United States,Oregon,Beaverton,Female,Married,70000,Skilled Manual,2006-12-19,137,2,4509.479600000001,3,5,5,355,2,Loyal
26610,Mary Perez,United States,California,Newport Beach,Female,Married,70000,Skilled Manual,2006-12-23,153,2,4509.479600000001,3,5,5,355,2,Loyal
26611,Kayla Henderson,United States,California,Concord,Female,Married,70000,Skilled Manual,2006-12-08,136,2,4490.479600000001,3,5,5,355,2,Loyal
26612,Janet Romero,United States,California,Berkeley,Female,Married,40000,Skilled Manual,2008-04-22,101,1,58.47,4,3,2,432,3,Potential Loyalist
26613,Priscilla Lal,United States,California,Burlingame,Female,Married,40000,Skilled Manual,2008-07-22,10,1,138.96,5,3,3,533,3,Potential Loyalist
26614,Richard Robinson,United States,Washington,Seattle,Male,Single,40000,Skilled Manual,2006-12-18,231,2,2791.4482,2,5,4,254,10,At Risk
26615,David Powell,Canada,British Columbia,Port Hammond,Male,Married,60000,Skilled Manual,2007-05-11,448,1,1000.4375,1,3,3,133,10,At Risk
26616,Colin Goel,United States,Oregon,Beaverton,Male,Married,40000,Professional,2006-12-19,199,2,2800.4382,3,5,4,354,2,Loyal
26617,Isaiah Peterson,United States,California,Santa Monica,Male,Married,60000,Skilled Manual,2006-12-12,198,2,2881.7396000000003,3,5,4,354,2,Loyal
26618,Amanda Morris,United States,California,Santa Cruz,Female,Married,60000,Skilled Manual,2006-12-05,184,2,2826.4382,3,5,4,354,2,Loyal
26619,Thomas Hill,United States,Washington,Olympia,Male,Married,60000,Skilled Manual,2006-12-03,165,2,2972.7696,3,5,4,354,2,Loyal
26620,Isabella Green,Canada,British Columbia,Shawnee,Female,Single,50000,Skilled Manual,2005-07-30,1098,1,699.0982,1,3,3,133,10,At Risk
26621,Sarah Wood,United States,Oregon,Beaverton,Female,Single,50000,Skilled Manual,2008-04-03,120,1,28.99,4,3,1,431,3,Potential Loyalist
26622,Jan Howard,United States,Washington,Edmonds,Female,Single,50000,Skilled Manual,2006-12-14,180,2,2820.4382,3,5,4,354,2,Loyal
26623,Alexandra Ross,United States,Washington,Issaquah,Female,Single,50000,Skilled Manual,2006-12-22,175,2,2841.4382,3,5,4,354,2,Loyal
26624,Elizabeth Russell,United States,Washington,Seattle,Female,Single,50000,Skilled Manual,2006-12-28,157,2,2826.4382,3,5,4,354,2,Loyal
26625,Lauren Barnes,United States,Oregon,Woodburn,Female,Single,60000,Professional,2006-12-23,168,2,2827.7496,3,5,4,354,2,Loyal
26626,Dalton Taylor,United States,California,Burlingame,Male,Single,60000,Professional,2006-12-07,127,2,2891.7296,4,5,4,454,1,Champions
26627,Jose Alexander,United States,California,Coronado,Male,Married,60000,Professional,2006-12-26,138,2,2791.4482,3,5,4,354,2,Loyal
26628,Lucas Lee,United States,Washington,Spokane,Male,Single,40000,Skilled Manual,2007-11-13,262,1,36.27,2,3,1,231,8,Hibernating customers
26629,Miranda Price,Canada,British Columbia,Metchosin,Female,Married,60000,Skilled Manual,2005-08-19,1078,1,699.0982,1,3,3,133,10,At Risk
26630,Vanessa Powell,Canada,British Columbia,Shawnee,Female,Married,60000,Skilled Manual,2005-10-22,1014,1,699.0982,1,3,3,133,10,At Risk
26631,Isaiah Stewart,United States,California,Newport Beach,Male,Married,60000,Skilled Manual,2006-12-11,131,2,2813.7696,4,5,4,454,1,Champions
26632,Isabella Moore,United States,Washington,Bellingham,Female,Married,60000,Skilled Manual,2006-12-17,133,2,2848.7596000000003,4,5,4,454,1,Champions
26633,Gabrielle Ward,United States,California,Los Angeles,Female,Married,60000,Skilled Manual,2006-12-03,95,2,2883.9082,4,5,4,454,1,Champions
26634,Devin Walker,United States,California,Novato,Male,Married,60000,Skilled Manual,2006-12-02,72,2,2896.7196000000004,5,5,4,554,1,Champions
26635,Jasmine Harris,United States,California,Grossmont,Female,Married,60000,Skilled Manual,2006-12-11,89,2,2840.4182,4,5,4,454,1,Champions
26636,Miguel Walker,United States,Oregon,Corvallis,Male,Married,60000,Professional,2008-01-27,187,1,36.269999999999996,3,3,1,331,6,About To Sleep
26637,Thomas Robinson,United States,California,El Cajon,Male,Married,60000,Professional,2008-07-05,27,1,58.47,5,3,2,532,3,Potential Loyalist
26638,Olivia Flores,United States,Washington,Tacoma,Female,Single,70000,Professional,2006-12-12,149,2,4518.1482,3,5,5,355,2,Loyal
26639,Riley Diaz,United States,California,Concord,Female,Married,70000,Professional,2008-02-05,178,1,49.48,3,3,2,332,8,Hibernating customers
26640,Eduardo Lopez,Canada,British Columbia,Cliffside,Male,Single,70000,Professional,2005-10-29,166,2,1288.0582,3,5,4,354,2,Loyal
26641,Arturo Xie,United States,California,Bellflower,Male,Single,80000,Professional,2006-12-07,131,2,4464.479600000001,4,5,5,455,1,Champions
26642,Gabrielle Evans,United States,Oregon,W. Linn,Female,Married,80000,Skilled Manual,2006-12-08,153,2,4490.479600000001,3,5,5,355,2,Loyal
26643,Benjamin Miller,Canada,British Columbia,Sooke,Male,Married,60000,Professional,2005-11-27,978,1,699.0982,1,3,3,133,10,At Risk
26644,Jenna Hernandez,United States,Washington,Port Orchard,Female,Single,60000,Professional,2006-12-19,43,2,2805.4282,5,5,4,554,1,Champions
26645,Morgan Richardson,United States,California,Concord,Female,Single,60000,Professional,2006-12-05,52,2,2800.4382,5,5,4,554,1,Champions
26646,Jordyn Perry,United States,California,Oakland,Female,Single,60000,Professional,2006-12-19,48,2,2972.7696,5,5,4,554,1,Champions
26647,Jasmine Simmons,United States,California,Santa Cruz,Female,Single,60000,Professional,2006-12-28,55,2,2889.9382,5,5,4,554,1,Champions
26648,Riley Rogers,United States,California,Beverly Hills,Female,Single,70000,Professional,2008-05-08,85,1,27.279999999999998,4,3,1,431,3,Potential Loyalist
26649,Emily Perry,United States,California,Concord,Female,Single,80000,Professional,2006-12-01,123,2,4433.1682,4,5,5,455,1,Champions
26650,Kevin Collins,United States,California,Lincoln Acres,Male,Single,80000,Professional,2006-12-18,129,2,4455.489600000001,4,5,5,455,1,Champions
26651,Gregory Nara,Australia,Victoria,Sunbury,Male,Single,80000,Management,2007-01-23,58,2,1957.47,5,5,4,554,1,Champions
26652,Bruce Moreno,Australia,Victoria,Melton,Male,Married,80000,Management,2007-01-08,44,2,1938.47,5,5,4,554,1,Champions
26653,Kaylee Allen,Australia,New South Wales,Coffs Harbour,Female,Married,80000,Management,2007-01-13,59,2,1938.47,5,5,4,554,1,Champions
26654,Kathleen Jimenez,Australia,Victoria,Bendigo,Female,Married,90000,Management,2007-01-29,379,2,1346.76,1,5,4,154,11,Cannot Lose Them
26655,Kelvin Sharma,Australia,Queensland,Townsville,Male,Married,90000,Management,2007-01-23,388,2,1322.98,1,5,4,154,11,Cannot Lose Them
26656,Amanda Hall,Australia,Queensland,Gold Coast,Female,Married,90000,Professional,2007-01-22,373,2,1345.95,1,5,4,154,11,Cannot Lose Them
